id,per_square_meter_price
COL_310590,51799.95993063019
COL_310604,61708.809507839345
COL_310641,209698.74719710014
COL_310642,56688.495093871694
COL_310656,243648.85815860936
COL_310722,32819.87801160247
COL_310897,34628.1374132579
COL_311016,25288.766526368334
COL_311017,41956.387624193856
COL_311018,40201.44262243046
COL_311025,23218.687480303914
COL_311026,26899.804479211292
COL_311068,31156.425680516848
COL_311128,38563.84378990165
COL_311187,132615.5960470437
COL_311188,131695.66103786184
COL_311328,198157.30531239818
COL_311348,45345.636929304244
COL_311537,53005.431315776805
COL_311660,42333.74394442309
COL_311665,34364.432897808605
COL_311698,30177.994446355784
COL_311704,212552.38690835197
COL_311870,62569.141478356774
COL_312002,43064.08494182386
COL_312005,464328.77278683055
COL_312006,157658.07484026963
COL_312007,154582.84122454305
COL_312010,63832.15312241683
COL_312014,52581.88715563271
COL_312208,46096.49060397202
COL_312270,35869.91329640722
COL_312284,53110.872172723204
COL_312290,30537.305560688525
COL_312323,60616.7068990852
COL_312335,54092.701372451105
COL_312455,64451.25058978923
COL_312609,41249.339795261534
COL_312628,39799.4393643984
COL_312649,55768.812751329366
COL_312672,54638.145131645324
COL_312673,64971.07919833904
COL_312695,39173.65334772141
COL_312997,219119.02093421915
COL_313006,46839.62252336184
COL_313065,68061.69300149733
COL_313068,62219.92797669275
COL_313211,48927.033416529914
COL_313268,370683.91065778903
COL_313304,37957.28037305258
COL_313352,35430.8360692315
COL_313363,49326.83741564873
COL_313535,58353.950611201115
COL_313559,107945.88697945116
COL_313572,44935.6388293011
COL_313573,44935.6388293011
COL_313574,43742.280877621844
COL_313597,43124.51500290494
COL_313606,64200.27359369694
COL_313694,67344.77865496124
COL_313703,37420.41939951929
COL_313717,75785.284447023
COL_313789,22276.157332490795
COL_313791,41038.99552331248
COL_313814,61393.13640900294
COL_314054,61003.94561503098
COL_314055,60821.75947418092
COL_314058,58361.92809225414
COL_314069,30647.967708895787
COL_314170,39615.38287604369
COL_314185,48873.5597485002
COL_314186,23965.684471889483
COL_314187,36188.08225967136
COL_314190,54402.57417184392
COL_314196,34347.06367302593
COL_314211,44647.46833960752
COL_314230,61976.588095015504
COL_314308,26313.89226897094
COL_314419,55111.58792253872
COL_314536,44266.70351842798
COL_314628,47394.25578193692
COL_314746,43797.07292747633
COL_314818,59688.97211097545
COL_314821,59705.718262423885
COL_314859,38773.65915442763
COL_314860,34897.46513609937
COL_314899,69446.20532957229
COL_314907,37842.351898329194
COL_314997,25516.286365546253
COL_315015,136872.1881818867
COL_315135,36879.866087761664
COL_315502,50319.19033343507
COL_315578,56028.30682119593
COL_315599,36531.36986475637
COL_315602,33703.50977655386
COL_315621,32677.736869461707
COL_315652,161049.21154615775
COL_315673,294819.96989823296
COL_315724,26185.498958131437
COL_315806,13507.491941144119
COL_315970,117662.78175307655
COL_315976,24306.635215743576
COL_315977,24647.085042604005
COL_316014,36279.85051036317
COL_316015,57453.50688428927
COL_316017,53793.343628986004
COL_316021,45989.351010253056
COL_316022,35124.28112289381
COL_316023,45295.29231439339
COL_316024,51460.555752248685
COL_316025,52844.777170537796
COL_316150,62384.66791022238
COL_316180,47170.59974470988
COL_316181,39370.930589982876
COL_316289,59853.214709221626
COL_316308,40969.98070873726
COL_316323,28225.618774665
COL_316387,18746.861013166625
COL_316388,18746.861013166625
COL_316389,24061.838630076632
COL_316390,18934.577565763375
COL_316392,17805.488312493337
COL_316423,20397.650017093307
COL_316446,55487.17336558952
COL_316448,58610.670811956545
COL_316562,34564.402140010294
COL_316629,40560.15903768952
COL_316720,54393.257835868826
COL_316897,206857.11188764658
COL_316942,26169.47197699221
COL_317174,39540.39123574666
COL_317405,65092.74419973406
COL_317423,44919.22077291358
COL_317789,30693.656369634253
COL_317930,67398.38502940636
COL_318181,57645.12819963489
COL_318209,60353.459234468915
COL_318336,24408.767524411676
COL_318357,28499.338821365516
COL_318384,42751.69038121038
COL_318425,42433.50999291245
COL_318499,43234.543073929046
COL_318575,60651.18612776507
COL_318696,70982.43443128915
COL_318698,236314.7299511207
COL_318712,51705.35413096001
COL_318765,58638.316158943555
COL_319064,60222.086284018515
COL_319104,47728.75059956153
COL_319163,27886.33960695086
COL_319251,38446.73811958585
COL_319500,46665.68822791991
COL_319542,186092.2547214755
COL_319671,64035.747421452834
COL_319675,56912.57931075991
COL_319987,47401.36942210235
COL_319998,31968.944294532903
COL_320000,31968.944294532903
COL_320001,31575.475101455075
COL_320028,37711.4531444047
COL_320128,69177.13809682315
COL_320171,33089.33785163081
COL_320291,71741.79962589616
COL_320376,93342.43675281094
COL_320430,20822.206202336896
COL_320446,39408.79233482918
COL_320452,35415.52559281344
COL_320470,30392.052014755038
COL_320478,55625.17778404551
COL_320498,48021.141824081824
COL_320518,42455.025873210994
COL_320693,54801.17684159209
COL_320824,60038.6805816817
COL_320905,21979.787465819554
COL_320942,135175.03834320747
COL_320966,41473.761819226915
COL_321061,68356.58815831368
COL_321088,74068.64664575797
COL_321099,60642.47253294374
COL_321128,176567.50373867172
COL_321407,48043.75497781807
COL_321417,57727.9225912104
COL_321427,54156.73573874046
COL_321474,41996.15195743277
COL_321621,31391.767207251924
COL_321670,51950.551073428214
COL_321677,36791.563108677765
COL_321820,33835.97890678295
COL_322106,44831.18380065392
COL_322266,28859.458536318427
COL_322288,64735.80357798339
COL_322290,61713.96170683349
COL_322311,45011.88684499635
COL_322356,55283.80135631919
COL_322378,35930.784737496404
COL_322380,29917.510996483797
COL_322428,66246.93319027443
COL_322436,46323.48108350849
COL_322462,50301.406398511506
COL_322463,25063.346905499962
COL_322511,57087.78388556585
COL_322568,50353.98108754421
COL_322595,52048.27217593798
COL_322623,29085.366320931003
COL_322624,70467.85032255242
COL_322665,53005.431315776805
COL_322676,79252.46358921545
COL_322749,37121.22308366666
COL_322954,33906.879140041354
COL_323025,60072.37837042779
COL_323034,58850.36976292121
COL_323061,47655.75374274747
COL_323075,19496.51043539291
COL_323078,39344.97912783661
COL_323084,41021.11737610841
COL_323247,43513.28767180811
COL_323258,66157.39370638023
COL_323261,81315.15994175244
COL_323330,59266.93679686358
COL_323355,99467.00706408915
COL_323590,34518.70156049875
COL_323647,32062.207895473297
COL_323671,50705.5629511332
COL_323683,315214.39587025467
COL_323882,66447.02775540836
COL_323938,69398.97599214985
COL_324197,102243.40252058064
COL_324268,27902.180665587202
COL_324269,38193.21036556727
COL_324455,114125.5204148973
COL_324459,64380.95239292069
COL_324622,62148.94080548452
COL_324655,39253.09518904806
COL_324779,27174.20683329159
COL_324786,148698.75659818138
COL_324787,142644.6754916798
COL_324926,53875.14615227571
COL_324927,64860.71580877524
COL_324936,24148.9913783135
COL_324940,229900.42492522116
COL_324941,58723.20022189166
COL_325131,75014.62766818372
COL_325182,43362.7535719316
COL_325196,46434.81248685177
COL_325210,54277.5842301338
COL_325348,46959.13589889292
COL_325392,34347.30425024023
COL_325405,58447.315705795256
COL_325545,205777.74534180842
COL_325588,62043.717373746644
COL_325648,64213.43317498918
COL_325649,64760.36685823211
COL_325650,55498.721949441235
COL_325651,67286.6805083616
COL_325652,55498.721949441235
COL_325653,60384.17871165656
COL_325696,65589.65518156531
COL_325699,41398.90977518937
COL_325703,42773.28477380043
COL_325707,48211.0822919777
COL_325847,54239.21703873317
COL_325884,38982.349372707846
COL_325904,69585.76230801748
COL_325905,42934.4919305422
COL_325942,105153.57016297353
COL_325998,184262.94566948566
COL_326043,43164.05598048898
COL_326045,42709.93122893203
COL_326068,51885.32528333914
COL_326108,45927.69980895354
COL_326130,144043.43612591198
COL_326171,43186.328765858365
COL_326268,49673.51813928008
COL_326466,44173.32974231966
COL_326531,36694.412962624614
COL_326680,57816.33791537493
COL_326753,53695.42943074006
COL_326804,75048.27037487506
COL_326997,65418.053131182176
COL_327062,27365.62841824711
COL_327071,22550.5422577907
COL_327138,43207.48764382087
COL_327471,49921.20963370195
COL_327568,24390.48223028951
COL_327627,68283.22290353345
COL_327732,44388.227762582355
COL_328038,145810.6911635161
COL_328039,143768.2935741395
COL_328086,38056.060792067714
COL_328127,75020.28461919956
COL_328128,41966.92064921011
COL_328240,46690.77108181574
COL_328284,62948.63786080768
COL_328358,39075.16263071603
COL_328408,37390.4748430657
COL_328598,51908.11583086892
COL_328785,39377.646200132374
COL_328832,64129.925903681986
COL_328912,44863.196684282906
COL_328916,47559.22118101243
COL_328952,51834.24778980109
COL_328998,41832.376768480935
COL_329153,67214.6829772006
COL_329196,52251.192848812505
COL_329239,63576.71555431478
COL_329262,61259.148265917145
COL_329356,40555.17282909383
COL_329509,60046.30736482888
COL_329554,35425.05779680222
COL_329557,46436.411956706215
COL_329663,45038.50641291385
COL_329708,51610.71946785514
COL_329757,15619.530042018916
COL_329828,56314.784909098715
COL_329829,57129.2770435756
COL_329857,39195.306735749255
COL_330022,51468.368965097805
COL_330075,36006.252224300304
COL_330085,43880.743141952626
COL_330199,80251.89938409791
COL_330234,34805.19545824714
COL_330254,88760.30790346119
COL_330260,81563.46462166423
COL_330277,78885.60011276422
COL_330324,44320.127831700454
COL_330335,29102.609414896688
COL_330474,46602.88759364913
COL_330477,34014.083227385534
COL_330553,77164.27816971428
COL_330624,41127.17153019871
COL_330666,42159.92630501594
COL_331046,74544.53517386879
COL_331047,60103.74601004208
COL_331049,52900.91913963982
COL_331062,200975.86541544326
COL_331205,157469.88547487222
COL_331263,55190.82734075386
COL_331270,43346.528391709755
COL_331278,55377.43633048177
COL_331289,28299.590151997934
COL_331365,45442.99489633065
COL_331412,45364.89929924534
COL_331441,44903.60160390603
COL_331442,43295.46500176713
COL_331466,22660.03921643727
COL_331559,33631.53031859781
COL_331572,65412.95464447821
COL_331601,35027.44538308744
COL_331762,33435.583801390974
COL_332006,30727.769630712297
COL_332433,57045.48940918893
COL_332669,53859.1060960766
COL_332717,14714.160196782757
COL_332726,53462.29780774724
COL_332856,35209.67791130734
COL_332908,219961.00195048377
COL_332909,197054.80073093958
COL_332910,197054.80073093958
COL_332939,70480.8656879112
COL_333190,219988.7724745513
COL_333309,73716.16924794867
COL_333329,28207.371682789922
COL_333350,51979.09213304972
COL_333390,44642.06463453476
COL_333472,49482.48904310704
COL_333473,148218.89538548051
COL_333518,37972.53584557161
COL_333530,59643.40222575979
COL_333545,159899.439828451
COL_333556,28602.823516904242
COL_333576,32695.707372973935
COL_333736,29319.500808923374
COL_333788,58658.038149526976
COL_333866,37424.029820211654
COL_333867,26779.207064426548
COL_333928,71948.6499614372
COL_333957,47744.192538834955
COL_334037,74475.23954649722
COL_334047,50087.39041327128
COL_334091,148352.54117223903
COL_334183,40416.768711223165
COL_334229,52633.673805953564
COL_334288,154762.29318715716
COL_334468,34900.92907846859
COL_334548,26758.397456856852
COL_334639,32866.634937325856
COL_334741,35366.15194537282
COL_334989,56160.88857630422
COL_335047,52759.845076759
COL_335092,48286.6896144386
COL_335505,77175.27356050126
COL_335523,45025.620540457654
COL_335574,68154.64418994689
COL_335589,45694.705606858006
COL_335708,71067.64518310067
COL_335714,65035.23667452643
COL_335836,45441.1328247745
COL_336093,42933.96547958219
COL_336095,37271.98819204099
COL_336259,44018.9735613115
COL_336264,33798.60485989976
COL_336267,37940.77673181809
COL_336462,118618.32748093022
COL_336493,65194.70421486218
COL_336495,56716.47326215937
COL_336499,65975.26716029839
COL_336531,34597.621294497774
COL_336685,30770.60598503031
COL_336736,63940.20560095308
COL_336855,34901.98011744121
COL_336874,49954.32687923273
COL_336932,25214.103648046872
COL_336963,174654.62467038538
COL_336967,42457.572292537065
COL_337195,74088.45528968125
COL_337254,68652.82865151385
COL_337273,69425.73799852961
COL_337309,68036.29343315402
COL_337318,33482.097874148276
COL_337346,32825.4337971675
COL_337386,52246.997651319514
COL_337590,24651.530711701766
COL_337593,33107.70309101251
COL_337666,46417.921471224254
COL_337681,48200.165857156
COL_337895,26841.228854098736
COL_337901,71975.51259769233
COL_337971,56840.13551690991
COL_338002,34332.49200524891
COL_338038,69987.54906234429
COL_338039,66070.68239889448
COL_338276,27955.006706962988
COL_338279,64208.18476278973
COL_338421,23639.13035172031
COL_338506,44188.922710101666
COL_338557,66315.9159151916
COL_338558,58937.955845340985
COL_338559,66052.82544873409
COL_338560,62411.24064634168
COL_338561,63182.36666145372
COL_338562,68739.73848781367
COL_338607,51100.288790427614
COL_338609,46676.82524417327
COL_338673,35573.326346895614
COL_338850,23723.502917193506
COL_338864,50842.93664423072
COL_338944,37504.22259561262
COL_339089,72571.41699918934
COL_339113,30561.187774874204
COL_339428,36756.03074354441
COL_339440,29149.002734068334
COL_339645,23812.41401235318
COL_339657,49493.90947661124
COL_339727,55207.38434794096
COL_339728,55207.38434794096
COL_339729,70644.71432707914
COL_339772,58630.70620313238
COL_339793,50912.129049111354
COL_339822,28065.03463735548
COL_339866,53694.94085343311
COL_339878,91096.38403037576
COL_339889,40756.97317298207
COL_339893,36929.90868129227
COL_339912,68767.15239899996
COL_339987,34824.08010737049
COL_339993,64940.27526699595
COL_340011,59674.06208003317
COL_340117,43208.70888398132
COL_340369,53113.7988520504
COL_340447,89796.67221937317
COL_340462,52498.414649041944
COL_340506,31549.52763962749
COL_340519,65647.11795478602
COL_340520,57287.916392576364
COL_340521,47189.65681885044
COL_340655,627672.2381753633
COL_340657,45630.797359075375
COL_340794,104245.98693122811
COL_340796,44131.33938635837
COL_340898,127643.96399451539
COL_340975,31241.185469197895
COL_340994,61835.14755135554
COL_340995,52280.4992006716
COL_341014,46976.31691637515
COL_341069,148109.74982338276
COL_341070,35625.75227227331
COL_341184,50728.94529398201
COL_341212,46593.72610736121
COL_341220,61344.74594252738
COL_341237,51979.32703713089
COL_341310,59447.25468435045
COL_341351,33796.063869355734
COL_341414,66181.990892792
COL_341465,40956.90389140906
COL_341487,34843.074565326824
COL_341496,42410.712775870714
COL_341683,41325.90861540094
COL_341692,27934.210048619007
COL_341722,60697.97039078928
COL_341744,52191.076075710116
COL_341762,56313.908394189515
COL_341805,33801.71721084608
COL_341889,44480.5920882496
COL_341936,49784.34349578049
COL_342040,60460.453840034315
COL_342111,68834.8784098906
COL_342208,55671.61159339525
COL_342209,36439.28945434182
COL_342211,56519.588816126176
COL_342212,34495.410176538004
COL_342258,49921.77732500062
COL_342326,63865.328378413986
COL_342405,41531.20982503911
COL_342407,46841.83691245311
COL_342425,78298.59130364665
COL_342426,81106.99216841382
COL_342438,65384.28331795537
COL_342505,71795.87770436466
COL_342623,28115.52304489472
COL_342714,71404.6598657799
COL_342734,24700.97767850563
COL_342947,57949.866500721044
COL_342948,31543.229975691513
COL_343030,33927.84256316332
COL_343036,52047.96607522977
COL_343039,44320.79972503292
COL_343047,50961.825155819475
COL_343070,27785.014678485622
COL_343169,128318.67126276829
COL_343269,27706.56581041971
COL_343324,51257.63177105973
COL_343430,37365.84367211449
COL_343527,32389.392484562162
COL_343636,42010.91604337916
COL_343649,56282.70126276147
COL_343852,35316.11828621838
COL_343866,65366.1711796621
COL_343993,68923.85345088426
COL_344179,36693.64839896465
COL_344278,48961.0216873122
COL_344298,21913.924556704682
COL_344312,82298.8264764637
COL_344350,43681.502981941645
COL_344578,49706.102811892255
COL_344772,28742.12553527211
COL_344807,47317.70762923659
COL_344844,29696.478700256634
COL_344845,46059.02497399712
COL_344887,40303.05822777053
COL_344960,50142.71531213576
COL_344969,220722.1299162427
COL_345017,38462.56577214638
COL_345055,35288.9810452396
COL_345062,129925.37284063814
COL_345102,69285.14059879305
COL_345117,138693.31524428734
COL_345119,120022.31626840739
COL_345171,51320.410924885255
COL_345187,67578.29539780252
COL_345195,202180.56099808068
COL_345287,56577.01936801143
COL_345351,51422.218948311354
COL_345558,41390.806579685704
COL_345594,33096.42779483301
COL_345718,49137.568061885904
COL_345723,32674.559633489745
COL_345736,41974.64572236454
COL_345839,41281.77642672672
COL_345884,27598.264664161066
COL_345971,17981.904434888143
COL_345996,51679.25137515929
COL_346013,146782.3892597296
COL_346015,142249.02505714525
COL_346208,62964.38533583905
COL_346276,53562.846605478226
COL_346296,49260.4571188092
COL_346516,67088.66177973489
COL_346518,57026.37860515874
COL_346522,126512.01331388141
COL_346623,74373.54739520595
COL_346677,105494.19503100106
COL_346698,36106.64619650079
COL_346776,61380.27039547392
COL_346813,56656.3462125572
COL_346829,40295.65879062656
COL_346974,58741.424879578444
COL_346975,63453.79195989356
COL_347000,47218.14337331224
COL_347011,79836.8463207212
COL_347186,67336.96719524075
COL_347284,67230.59829837143
COL_347293,35774.575829805464
COL_347332,47318.27680901606
COL_347353,46202.66511442806
COL_347436,94673.96105526907
COL_347488,40625.27074197012
COL_347618,41719.60794514978
COL_347620,25245.275022408194
COL_347621,38520.62642943101
COL_347634,51767.93778268056
COL_347686,42144.52175687345
COL_347694,39361.42008365586
COL_347737,70178.63593874573
COL_347777,52723.316131011066
COL_347852,29932.98794866357
COL_347970,31970.082797999963
COL_348009,34243.161354206575
COL_348076,148724.08248318487
COL_348077,126725.16187693845
COL_348272,62617.29791675899
COL_348274,52007.45402492497
COL_348275,46340.84785983673
COL_348278,38701.27208230823
COL_348281,43274.99426674459
COL_348383,62247.68272507974
COL_348436,32447.32918488022
COL_348447,36674.177709195574
COL_348483,33647.28175033697
COL_348681,62181.146951043746
COL_348731,43459.07389944076
COL_348733,48579.45203626892
COL_348757,54992.35195710097
COL_348893,38527.10812909141
COL_349002,224728.37333440548
COL_349029,78133.5605319813
COL_349110,35621.853326997356
COL_349213,34179.73624760077
COL_349214,32225.390451962267
COL_349215,27538.322348798847
COL_349216,34728.92376717014
COL_349601,32054.427264167123
COL_349602,37586.23103328355
COL_349643,28253.63447717411
COL_349719,69399.24866231908
COL_349774,44611.20021585923
COL_349777,32423.614713968716
COL_350115,40264.23707851721
COL_350169,33801.71721084608
COL_350175,108054.86811896643
COL_350245,36199.74615564243
COL_350246,41138.98731663381
COL_350338,49828.89130255529
COL_350353,47905.3077284061
COL_350357,74689.46753625007
COL_350456,36240.78644528756
COL_350457,27489.91226102588
COL_350458,49765.60559368464
COL_350459,46105.62638862729
COL_350476,32884.64932440114
COL_350497,531713.3765758981
COL_350564,493517.0946164212
COL_350594,59555.68096952712
COL_350743,42875.790757592375
COL_350761,232550.03842795512
COL_350762,243380.40747444608
COL_350764,121947.19045335664
COL_350784,54570.4783431036
COL_350851,53527.021940215134
COL_351049,45104.54143346842
COL_351088,650777.5265818171
